UDI,Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Machine_failure,TWF,HDF,PWF,OSF,RNF,Air_temperature_K_rolling_mean,Air_temperature_K_rolling_std,Air_temperature_K_rolling_min,Air_temperature_K_rolling_max,Air_temperature_K_change,Process_temperature_K_rolling_mean,Process_temperature_K_rolling_std,Process_temperature_K_rolling_min,Process_temperature_K_rolling_max,Process_temperature_K_change,Rotational_speed_rpm_rolling_mean,Rotational_speed_rpm_rolling_std,Rotational_speed_rpm_rolling_min,Rotational_speed_rpm_rolling_max,Rotational_speed_rpm_change,Torque_Nm_rolling_mean,Torque_Nm_rolling_std,Torque_Nm_rolling_min,Torque_Nm_rolling_max,Torque_Nm_change,Tool_wear_min_rolling_mean,Tool_wear_min_rolling_std,Tool_wear_min_rolling_min,Tool_wear_min_rolling_max,Tool_wear_min_change,temperature_difference,power_consumption,load_signal,tool_wear_change,ambient_temperature,load_density,humidity,vibration_level,maintenance_due,shift_Morning,shift_Night
4315,H,301.4,310.1,1623,32.3,39,0,0,0,0,0,0,301.45,0.0971825315799027,301.3,301.6,0.0,310.02,0.0918936583653202,309.9,310.1,0.0,1557.5,181.04097142175425,1259.0,1869.0,121.0,39.19,12.657053369564355,22.9,63.9,-14.300000000000004,27.6,8.262364471887263,16.0,39.0,2.0,8.700000000000045,5489.713250662412,52422.9,2.0,301.4,0.3229999999999999,73.79869543749442,1.623,0,False,True
4316,M,301.4,310.0,1651,29.8,44,0,0,0,0,0,0,301.42999999999995,0.0823272602337369,301.3,301.6,0.0,310.01,0.087559503595829,309.9,310.1,-0.1000000000000227,1553.9,178.52012024792177,1259.0,1869.0,28.0,39.510000000000005,12.339858634162368,22.9,63.9,-2.4999999999999964,30.4,8.63069457741006,18.0,44.0,5.0,8.600000000000023,5152.191007936237,49199.8,5.0,301.4,0.298,70.96342529743075,1.651,0,True,False
4317,L,301.5,310.1,1639,33.4,47,0,0,0,0,0,0,301.42,0.0632455532018354,301.3,301.5,0.1000000000000227,310.02,0.091893658365314,309.9,310.1,0.1000000000000227,1530.9,145.10107588237042,1259.0,1776.0,-12.0,40.56,11.15976901393773,25.6,63.9,3.599999999999998,33.3,8.870049479987857,20.0,47.0,3.0,8.600000000000023,5732.631666613487,54742.6,3.0,301.5,0.3339999999999999,41.326345702453786,1.639,0,False,False
4318,M,301.5,310.0,1417,44.6,49,0,0,0,0,0,0,301.42999999999995,0.0674948557696807,301.3,301.5,0.0,310.03000000000003,0.0823272602552054,309.9,310.1,-0.1000000000000227,1546.7,118.33854448619118,1417.0,1776.0,-222.0,38.63,7.854093058894728,25.6,47.2,11.200000000000005,36.2,8.778762251384322,22.0,49.0,2.0,8.5,6618.100028003281,63198.2,2.0,301.5,0.446,37.4420811660372,1.417,0,True,False
4319,L,301.5,310.1,1541,42.2,52,0,0,0,0,0,0,301.43999999999994,0.0699205898767458,301.3,301.5,0.0,310.05000000000007,0.0707106781428316,309.9,310.1,0.1000000000000227,1554.8,114.45309568163816,1417.0,1776.0,124.0,38.13,7.393548238535825,25.6,46.6,-2.3999999999999986,39.2,8.508818954453817,27.0,52.0,3.0,8.600000000000023,6809.946619382498,65030.2,3.0,301.5,0.422,78.89707819998031,1.541,0,False,False
4320,M,301.6,310.2,1411,45.1,54,0,0,0,0,0,0,301.47,0.0674948557699451,301.4,301.6,0.1000000000000227,310.08000000000004,0.0632455532311993,310.0,310.2,0.0999999999999659,1545.8,122.41532220727213,1411.0,1776.0,-130.0,38.690000000000005,7.713977213114192,25.6,46.6,2.8999999999999986,41.9,8.491171886122702,30.0,54.0,2.0,8.599999999999966,6663.956808770181,63636.1,2.0,301.6,0.451,38.99155332814368,1.411,0,False,False
4321,L,301.7,310.3,1397,44.6,57,0,0,0,0,0,0,301.5,0.0942809041575419,301.4,301.7,0.0999999999999659,310.11,0.0875595035977958,310.0,310.3,0.1000000000000227,1507.9,99.80809363751436,1397.0,1651.0,-14.0,40.59,6.351106640228598,29.8,46.6,-0.5,44.6,8.579044235792736,32.0,57.0,3.0,8.600000000000023,6524.690006436545,62306.2,3.0,301.7,0.446,42.416959035985656,1.397,0,False,False
4322,L,301.7,310.2,1686,28.9,59,0,0,0,0,0,0,301.52,0.1135292424390362,301.4,301.7,0.0,310.12,0.0918936583671852,310.0,310.3,-0.1000000000000227,1529.7,113.0536254271459,1397.0,1686.0,289.0,39.4,7.344536896375608,28.9,46.6,-15.700000000000005,47.3,8.420213773990337,35.0,59.0,2.0,8.5,5102.51195610747,48725.4,2.0,301.7,0.289,36.1066637779059,1.686,0,False,True
4323,M,301.7,310.1,1431,44.0,61,0,0,0,0,0,0,301.54,0.1264911064063769,301.4,301.7,0.0,310.12,0.0918936583671852,310.0,310.3,-0.0999999999999659,1529.8,112.95603864630635,1397.0,1686.0,-255.0,39.15,7.1149685718053775,28.9,46.6,15.1,49.9,8.211780156156014,37.0,61.0,2.0,8.400000000000034,6593.574661354258,62964.0,2.0,301.7,0.44,66.41681826493269,1.431,0,False,False
4324,L,301.8,310.3,1341,50.5,64,1,0,1,0,0,0,301.58,0.1398411797558123,301.4,301.8,0.1000000000000227,310.14,0.1074967699946738,310.0,310.3,0.1999999999999886,1513.7,127.85065071749987,1341.0,1686.0,-90.0,39.540000000000006,7.655092712988187,28.9,50.5,6.5,52.6,7.93305321632508,39.0,64.0,3.0,8.5,7091.674176580919,67720.5,3.0,301.8,0.505,64.11852815791742,1.341,0,False,False
4325,L,301.7,310.2,1486,43.0,66,0,0,0,0,0,0,301.61,0.12866839377065,301.4,301.8,-0.1000000000000227,310.15,0.108012344990906,310.0,310.3,-0.1000000000000227,1500.0,122.04552884522414,1341.0,1686.0,145.0,40.61,7.268722950651892,28.9,50.5,-7.5,55.3,7.364328437342654,44.0,66.0,2.0,8.5,6691.38291263602,63898.0,2.0,301.7,0.43,84.34518332176279,1.486,0,False,True
4326,L,301.6,310.2,1384,57.1,68,0,0,0,0,0,0,301.63,0.1059349905470276,301.5,301.8,-0.0999999999999659,310.17,0.0948683298252883,310.0,310.3,0.0,1473.3,114.30082142214562,1341.0,1686.0,-102.0,43.34,7.860195078155912,28.9,57.1,14.1,57.7,7.180993431719188,47.0,68.0,2.0,8.599999999999966,8275.625255988281,79026.40000000001,2.0,301.6,0.5710000000000001,79.3466198158586,1.384,1,False,True
4327,L,301.6,310.1,1362,55.8,70,1,0,1,0,0,0,301.64,0.0966091783078413,301.5,301.8,0.0,310.17,0.0948683298252883,310.0,310.3,-0.0999999999999659,1445.6,102.653895309539,1341.0,1686.0,-22.0,45.58,7.904401024464468,28.9,57.1,-1.3000000000000045,60.0,7.055336829486739,49.0,70.0,2.0,8.5,7958.659501192094,75999.59999999999,2.0,301.6,0.5579999999999999,55.54215887404549,1.362,0,True,False
4328,H,301.7,310.1,1660,29.3,72,0,0,0,0,0,0,301.66,0.0843274042711341,301.5,301.8,0.0999999999999659,310.17999999999995,0.0788810637992283,310.1,310.3,0.0,1469.9,122.05868351830476,1341.0,1686.0,298.0,44.05,9.445663320040325,28.9,57.1,-26.5,62.3,6.815831244631617,52.0,72.0,2.0,8.400000000000034,5093.359449510012,48638.0,2.0,301.7,0.293,53.57929204562675,1.66,0,False,True
4329,L,301.6,310.1,1326,48.2,77,1,0,1,0,0,0,301.67,0.067494855771077,301.6,301.8,-0.0999999999999659,310.18,0.0788810637992283,310.1,310.3,0.0,1448.4,126.97961341184568,1326.0,1686.0,-334.0,44.65,9.505466263623706,28.9,57.1,18.9,64.8,7.192588778255138,54.0,77.0,5.0,8.5,6692.974652913838,63913.2,5.0,301.6,0.482,49.84260171399926,1.326,0,True,False
4330,L,301.6,310.0,1566,30.3,79,0,0,0,0,0,0,301.67,0.067494855771077,301.6,301.8,0.0,310.16,0.0966091783276045,310.0,310.3,-0.1000000000000227,1463.9,131.2939450241308,1326.0,1686.0,240.0,43.17,10.525107547616257,28.9,57.1,-17.900000000000002,67.3,7.364328437345059,57.0,79.0,2.0,8.399999999999977,4968.9314364768325,47449.8,2.0,301.6,0.303,42.62034600189407,1.566,0,False,True
4331,L,301.5,309.8,1549,38.5,81,0,0,0,0,0,0,301.65,0.0849836585598061,301.5,301.8,-0.1000000000000227,310.11,0.1370320319538122,309.8,310.3,-0.1999999999999886,1479.1,131.48675471950048,1326.0,1686.0,-17.0,42.56,10.609450713606446,28.9,57.1,8.2,69.7,7.543208866242724,59.0,81.0,2.0,8.300000000000011,6245.119676193589,59636.5,2.0,301.5,0.385,41.90418283010045,1.549,0,True,False
4332,M,301.6,309.9,1746,31.1,83,0,0,0,0,0,0,301.64,0.0843274042710349,301.5,301.8,0.1000000000000227,310.08000000000004,0.1475729574863919,309.8,310.3,0.0999999999999659,1485.1,142.85458807239172,1326.0,1746.0,197.0,42.78,10.313400129066167,29.3,57.1,-7.399999999999999,72.1,7.578478299309381,61.0,83.0,2.0,8.299999999999955,5686.345534850598,54300.600000000006,2.0,301.6,0.311,41.614185400480274,1.746,0,True,False
4333,M,301.7,309.9,1452,41.5,86,0,0,0,0,0,0,301.64,0.0843274042710349,301.5,301.8,0.0999999999999659,310.06000000000006,0.1577621275601883,309.8,310.3,0.0,1487.2,142.12342054237942,1326.0,1746.0,-294.0,42.53,10.310841112365388,29.3,57.1,10.4,74.6,7.633260552767985,64.0,86.0,3.0,8.199999999999989,6310.203004000459,60258.0,3.0,301.7,0.415,40.705737859338925,1.452,0,False,False
4334,L,301.6,309.8,1588,33.9,89,0,0,0,0,0,0,301.62,0.0632455532030723,301.5,301.7,-0.0999999999999659,310.01,0.1523883926861197,309.8,310.2,-0.0999999999999659,1511.9,135.18583916635038,1326.0,1746.0,136.0,40.87,10.221007778100953,29.3,57.1,-7.600000000000001,77.1,7.866242926426962,66.0,89.0,3.0,8.199999999999989,5637.399521307668,53833.2,3.0,301.6,0.3389999999999999,47.02560212027685,1.588,0,False,False
4335,L,301.6,309.8,1472,42.5,91,0,0,0,0,0,0,301.61,0.0567646212193514,301.5,301.7,0.0,309.97,0.1494434118200578,309.8,310.2,0.0,1510.5,135.55585154794366,1326.0,1746.0,-116.0,40.82,10.210648036894304,29.3,57.1,8.600000000000001,79.6,7.919034733533047,68.0,91.0,2.0,8.199999999999989,6551.2678802859145,62560.0,2.0,301.6,0.425,50.33343151565582,1.472,0,True,False
4336,L,301.7,309.9,1607,37.7,93,0,0,0,0,0,0,301.62,0.0632455532030723,301.5,301.7,0.0999999999999659,309.94,0.1264911064184956,309.8,310.1,0.0999999999999659,1532.8,130.68860360073575,1326.0,1746.0,135.0,38.88,8.46808387089104,29.3,55.8,-4.799999999999997,82.1,7.795297727891197,70.0,93.0,2.0,8.199999999999989,6344.331172193955,60583.9,2.0,301.7,0.377,83.07894855194579,1.607,0,True,False
4337,H,301.6,309.9,1423,53.6,95,0,0,0,0,0,0,301.62,0.0632455532030723,301.5,301.7,-0.0999999999999659,309.92,0.1135292424522872,309.8,310.1,0.0,1538.9,123.02976153037656,1326.0,1746.0,-184.0,38.66,7.995026231629575,29.3,53.6,15.9,84.6,7.486283753922953,72.0,95.0,2.0,8.299999999999955,7987.268938290786,76272.8,2.0,301.6,0.536,63.923662550094285,1.423,0,False,False
4338,L,301.6,309.9,1440,43.4,100,0,0,0,0,0,0,301.61,0.0567646212193514,301.5,301.7,0.0,309.9,0.0942809041732001,309.8,310.1,0.0,1516.9,118.55748722782972,1326.0,1746.0,17.0,40.07,7.380612741801643,30.3,53.6,-10.200000000000005,87.4,7.4862837539235,77.0,100.0,5.0,8.299999999999955,6544.565815958256,62496.0,5.0,301.6,0.434,84.37978872566404,1.44,0,False,True
4339,L,301.6,309.9,1397,43.7,102,0,0,0,0,0,0,301.61,0.0567646212193514,301.5,301.7,0.0,309.88,0.0632455532251217,309.8,310.0,0.0,1524.0,107.46162105607372,1397.0,1746.0,-43.0,39.620000000000005,6.954742586497709,30.3,53.6,0.3000000000000042,89.9,7.79529772789266,79.0,102.0,2.0,8.299999999999955,6393.025858324598,61048.9,2.0,301.6,0.437,53.62334739128366,1.397,0,True,False
4340,L,301.7,309.9,1524,46.6,104,0,0,0,0,0,0,301.62,0.0632455532030723,301.5,301.7,0.0999999999999659,309.87,0.048304589182068,309.8,309.9,0.0,1519.8,106.45374582418044,1397.0,1746.0,127.0,41.25,6.417034621484711,31.1,53.6,2.8999999999999986,92.4,7.919034733535409,81.0,104.0,2.0,8.199999999999989,7437.029456990045,71018.40000000001,2.0,301.7,0.466,57.88133162947205,1.524,0,True,False
4341,M,301.7,309.9,1533,40.9,106,0,0,0,0,0,0,301.64,0.0516397779492445,301.6,301.7,0.0,309.88,0.0421637021682046,309.8,309.9,0.0,1518.2,106.08570958322804,1397.0,1746.0,9.0,41.49,6.347256625241074,31.1,53.6,-5.700000000000003,94.9,7.866242926430266,83.0,106.0,2.0,8.199999999999989,6565.897230076132,62699.7,2.0,301.7,0.409,51.228932958263954,1.533,0,False,False
4342,L,301.7,309.8,1398,46.0,109,0,0,0,0,0,0,301.65,0.0527046276693767,301.6,301.7,0.0,309.87,0.048304589182079,309.8,309.9,-0.0999999999999659,1483.4,75.8158587924974,1397.0,1607.0,-135.0,42.98,5.299643593886478,33.9,53.6,5.100000000000001,97.5,7.792446485030631,86.0,109.0,3.0,8.100000000000023,6734.3180122350805,64308.0,3.0,301.7,0.46,44.14438254482764,1.398,0,True,False
4343,M,301.7,309.8,1284,68.2,111,1,0,1,1,0,0,301.65,0.0527046276693767,301.6,301.7,0.0,309.86,0.0516397779753907,309.8,309.9,0.0,1466.6,98.70517266643468,1284.0,1607.0,-114.0,45.65,9.51808220645778,33.9,68.2,22.200000000000003,100.0,7.702813338851241,89.0,111.0,2.0,8.100000000000023,9170.183292122463,87568.8,2.0,301.7,0.682,42.15823538887896,1.284,0,False,True
4344,L,301.7,309.8,1491,39.3,114,0,0,0,0,0,0,301.66,0.0516397779494216,301.6,301.7,0.0,309.86,0.0516397779753907,309.8,309.9,0.0,1456.9,89.81518060253684,1284.0,1607.0,207.0,46.19,8.911222637151878,37.7,68.2,-28.90000000000001,102.5,7.792446485031564,91.0,114.0,3.0,8.100000000000023,6136.190186918119,58596.3,3.0,301.7,0.3929999999999999,82.2539598903916,1.491,0,False,True
4345,H,301.8,309.9,1418,51.3,116,0,0,0,0,0,0,301.68,0.0632455532035005,301.6,301.8,0.1000000000000227,309.87,0.048304589182079,309.8,309.9,0.0999999999999659,1451.5,90.4276875003798,1284.0,1607.0,-73.0,47.07,8.9407991191441,37.7,68.2,12.0,105.0,7.702813338852184,93.0,116.0,2.0,8.099999999999966,7617.671034571458,72743.4,2.0,301.8,0.513,84.34053408993779,1.418,0,False,False
4346,M,301.8,309.8,1546,39.8,121,0,0,0,0,0,0,301.68999999999994,0.0737864787374377,301.6,301.8,0.0,309.86,0.0516397779753907,309.8,309.9,-0.0999999999999659,1445.4,80.25819445874356,1284.0,1546.0,128.0,47.28,8.718154748696607,39.3,68.2,-11.5,107.8,7.941452428022258,95.0,121.0,5.0,8.0,6443.49030831676,61530.8,5.0,301.8,0.3979999999999999,37.245474825436574,1.546,0,True,False
4347,L,301.8,309.7,1598,30.4,124,0,0,0,0,0,0,301.71,0.0737864787375673,301.6,301.8,0.0,309.84000000000003,0.0699205898966852,309.7,309.9,-0.1000000000000227,1462.9,92.91268302372,1284.0,1598.0,52.0,44.96,9.861394988089188,30.4,68.2,-9.4,110.7,8.042249547089433,100.0,124.0,3.0,7.899999999999977,5087.201927908975,48579.2,3.0,301.8,0.304,42.51729373658833,1.598,1,False,True
4348,H,301.9,309.8,1724,27.5,126,0,0,0,0,0,0,301.74,0.0843274042715812,301.6,301.9,0.0999999999999659,309.83000000000004,0.0674948557901474,309.7,309.9,0.1000000000000227,1491.3,123.50353121357152,1284.0,1724.0,126.0,43.37,11.31548103754811,27.5,68.2,-2.8999999999999986,113.3,8.393780766463085,102.0,126.0,2.0,7.900000000000034,4964.7635902230695,47410.0,2.0,301.9,0.275,56.176204615051134,1.724,0,False,False
4349,L,301.9,309.8,1507,44.7,131,0,0,0,0,0,0,301.77000000000004,0.0823272602354442,301.7,301.9,0.0,309.82,0.063245553223472,309.7,309.9,0.0,1502.3,118.98744098059449,1284.0,1724.0,-217.0,43.470000000000006,11.32313757067555,27.5,68.2,17.200000000000003,116.2,9.0406489442535,104.0,131.0,5.0,7.900000000000034,7054.22639215013,67362.90000000001,5.0,301.9,0.447,44.31667381722036,1.507,0,False,True
4350,L,301.9,309.7,1595,31.4,133,0,0,0,0,0,0,301.79,0.0875595035777327,301.7,301.9,0.0,309.8,0.0666666666852365,309.7,309.9,-0.1000000000000227,1509.4,122.49281158046864,1284.0,1724.0,88.0,41.95,11.863599790957217,27.5,68.2,-13.300000000000004,119.1,9.338688939622,106.0,133.0,2.0,7.800000000000011,5244.679495657921,50083.0,2.0,301.9,0.314,53.194019681344166,1.595,0,False,False
4351,M,301.9,309.7,1568,37.5,135,0,0,0,0,0,0,301.81,0.0875595035778283,301.7,301.9,0.0,309.78000000000003,0.0632455532224124,309.7,309.9,0.0,1512.9,123.7357848176659,1284.0,1724.0,-27.0,41.61,11.945473340698284,27.5,68.2,6.100000000000001,122.0,9.321420969401856,109.0,135.0,2.0,7.800000000000011,6157.521601035994,58800.0,2.0,301.9,0.375,41.45481749298167,1.568,0,False,True
4352,L,301.8,309.6,1432,43.7,138,0,0,0,0,0,0,301.82,0.0788810637755321,301.7,301.9,-0.0999999999999659,309.76,0.0843274042850426,309.6,309.9,-0.0999999999999659,1516.3,120.65658337243916,1284.0,1724.0,-136.0,41.38,11.873481189421902,27.5,68.2,6.200000000000003,124.9,9.33868893962292,111.0,138.0,3.0,7.800000000000011,6553.194723780118,62578.4,3.0,301.8,0.437,57.82558783608951,1.432,0,False,False
4353,L,301.9,309.7,1424,42.8,140,0,0,0,0,0,0,301.84,0.0699205898791207,301.7,301.9,0.0999999999999659,309.75,0.0849836585734632,309.6,309.9,0.0999999999999659,1530.3,96.38931476050222,1418.0,1724.0,-8.0,38.84,7.356055706392949,27.5,51.3,-0.9000000000000057,127.8,9.040648944255397,114.0,140.0,2.0,7.800000000000011,6382.375859228928,60947.2,2.0,301.9,0.428,48.584730808462965,1.424,0,False,False
4354,M,302.0,309.7,1386,62.7,142,1,0,0,1,0,0,301.87,0.0674948557724053,301.8,302.0,0.1000000000000227,309.74,0.0843274042846524,309.6,309.9,0.0,1519.8,106.35036436232474,1386.0,1724.0,-38.0,41.18,10.547964521913968,27.5,62.7,19.90000000000001,130.6,8.617811013627984,116.0,142.0,2.0,7.699999999999989,9100.377103359697,86902.2,2.0,302.0,0.627,52.59525278793304,1.386,0,False,True
4355,L,302.0,309.8,1456,58.1,145,0,0,0,0,0,0,301.89,0.0737864787386186,301.8,302.0,0.0,309.73,0.0674948557876811,309.6,309.8,0.1000000000000227,1523.6,102.93277201919108,1386.0,1724.0,70.0,41.86,11.453209157262432,27.5,62.7,-4.600000000000001,133.5,8.01734231386732,121.0,145.0,3.0,7.800000000000011,8858.62107669045,84593.6,3.0,302.0,0.581,39.71563257313738,1.456,0,False,False
4356,H,302.0,309.8,1280,57.3,147,1,0,1,0,0,0,301.91,0.0737864787387483,301.8,302.0,0.0,309.73,0.0674948557876811,309.6,309.8,0.0,1497.0,127.85408349624988,1280.0,1724.0,-176.0,43.61,12.401205138569743,27.5,62.7,-0.8000000000000043,136.1,7.723700897595201,124.0,147.0,2.0,7.800000000000011,7680.565719496326,73344.0,2.0,302.0,0.573,56.40640253550709,1.28,1,False,False
4357,L,302.0,309.8,1649,31.0,152,0,0,0,0,0,0,301.93,0.0674948557728185,301.8,302.0,0.0,309.74,0.069920589894293,309.6,309.8,0.0,1502.1,133.23450504029606,1280.0,1724.0,369.0,43.67,12.331445801509052,27.5,62.7,-26.3,138.9,7.9225416797030705,126.0,152.0,5.0,7.800000000000011,5353.169161961889,51119.0,5.0,302.0,0.31,84.16288054807849,1.649,0,True,False
4358,L,302.0,309.9,1407,52.8,154,0,0,0,0,0,0,301.93999999999994,0.0699205898797748,301.8,302.0,0.0,309.75,0.084983658573464,309.6,309.9,0.0999999999999659,1470.4,110.3118810967823,1280.0,1649.0,-242.0,46.2,11.187592333573,31.0,62.7,21.8,141.7,7.803845206048997,131.0,154.0,2.0,7.899999999999977,7779.588719937476,74289.59999999999,2.0,302.0,0.528,51.44165234405952,1.407,0,False,False
4359,H,302.0,309.9,1606,34.5,156,0,0,0,0,0,0,301.95,0.0707106781204613,301.8,302.0,0.0,309.76,0.0966091783200445,309.6,309.9,0.0,1480.3,118.12709727708786,1280.0,1649.0,199.0,45.17999999999999,11.78839353865579,31.0,62.7,-18.3,144.2,7.99722173980044,133.0,156.0,2.0,7.899999999999977,5802.207471914989,55407.0,2.0,302.0,0.345,78.82146374212175,1.606,0,False,False
4360,M,302.1,310.0,1531,38.0,161,0,0,0,0,0,0,301.97,0.0823272602365148,301.8,302.1,0.1000000000000227,309.79,0.1197218999839802,309.6,310.0,0.1000000000000227,1473.9,112.83759223867604,1280.0,1649.0,-75.0,45.84,11.095564679436317,31.0,62.7,3.5,147.0,8.524474568362326,135.0,161.0,5.0,7.899999999999977,6092.385913351566,58178.0,5.0,302.1,0.38,77.15995708118426,1.531,0,True,False
4361,L,302.1,310.1,1543,35.8,164,0,0,0,0,0,0,301.99,0.0875595035787477,301.8,302.1,0.0,309.83000000000004,0.149443411818359,309.6,310.1,0.1000000000000227,1471.4,110.77925999231068,1280.0,1649.0,12.0,45.67,11.249498754265518,31.0,62.7,-2.200000000000003,149.9,8.912537984958668,138.0,164.0,3.0,8.0,5784.656440956934,55239.4,3.0,302.1,0.358,82.60292091486053,1.543,0,True,False
4362,M,302.1,310.1,1379,48.2,166,1,0,1,0,0,0,302.02,0.0632455532058785,301.9,302.1,0.0,309.88,0.1475729574838482,309.7,310.1,0.0,1466.1,114.09201939175432,1280.0,1649.0,-164.0,46.12,11.251943042080391,31.0,62.7,12.400000000000006,152.7,9.15362708924144,140.0,166.0,2.0,8.0,6960.491739342522,66467.8,2.0,302.1,0.482,74.50547561335472,1.379,0,False,False
4363,L,302.1,310.1,1447,46.6,169,0,0,0,0,0,0,302.0400000000001,0.0516397779526891,302.0,302.1,0.0,309.92,0.1475729574843185,309.7,310.1,0.0,1468.4,113.37861840360664,1280.0,1649.0,68.0,46.5,11.19136571945827,31.0,62.7,-1.6000000000000014,155.6,9.276014469828011,142.0,169.0,3.0,8.0,7061.274031669683,67430.2,3.0,302.1,0.466,67.97984135294075,1.447,0,False,True
4364,H,302.1,310.1,1844,24.6,171,0,0,0,0,0,0,302.05000000000007,0.052704627672758,302.0,302.1,0.0,309.96,0.1349897115533356,309.8,310.1,0.0,1514.2,159.51370543693568,1280.0,1844.0,397.0,42.690000000000005,11.543295312286975,24.6,58.1,-22.0,158.5,9.082951062293722,145.0,171.0,2.0,8.0,4750.339419640054,45362.4,2.0,302.1,0.246,77.82922221137288,1.844,0,False,False
4365,H,302.1,310.1,1615,29.9,176,0,0,0,0,0,0,302.06,0.0516397779528778,302.0,302.1,0.0,309.99,0.1286683937829731,309.8,310.1,0.0,1530.1,160.9854720843511,1280.0,1844.0,-229.0,39.87,10.779718611046103,24.6,57.3,5.299999999999997,161.6,9.252026804978014,147.0,176.0,5.0,8.0,5056.75989509569,48288.5,5.0,302.1,0.299,38.78223403286748,1.615,0,True,False
4366,L,302.0,310.0,1449,48.8,181,0,0,0,0,0,0,302.06000000000006,0.0516397779528778,302.0,302.1,-0.1000000000000227,310.01000000000005,0.1100504934760135,309.8,310.1,-0.1000000000000227,1547.0,139.21127029726023,1379.0,1844.0,-166.0,39.02,9.513359028229754,24.6,52.8,18.9,165.0,9.533566430718912,152.0,181.0,5.0,8.0,7404.859548217286,70711.2,5.0,302.0,0.488,58.14153285994039,1.449,0,False,False
4367,L,302.0,309.9,1388,51.4,183,0,0,0,0,0,0,302.06000000000006,0.0516397779528778,302.0,302.1,0.0,310.02,0.0918936583648894,309.9,310.1,-0.1000000000000227,1520.9,142.39339092028465,1379.0,1844.0,-61.0,41.06,9.785840110418052,24.6,52.8,2.6000000000000014,168.1,9.870832453921212,154.0,183.0,2.0,7.899999999999977,7471.042433452911,71343.2,2.0,302.0,0.514,84.46281193075293,1.388,0,True,False
4368,H,302.0,309.9,1447,42.8,185,0,0,0,0,0,0,302.06000000000006,0.0516397779528778,302.0,302.1,0.0,310.02,0.0918936583648894,309.9,310.1,0.0,1524.9,139.36797814897272,1379.0,1844.0,59.0,40.06,8.926016904408042,24.6,51.4,-8.600000000000001,171.2,9.818350166909925,156.0,185.0,2.0,7.899999999999977,6485.461986168721,61931.6,2.0,302.0,0.428,73.48000756473661,1.447,0,False,False
4369,L,302.0,310.0,1664,28.6,190,0,0,0,0,0,0,302.06000000000006,0.0516397779528778,302.0,302.1,0.0,310.03000000000003,0.0823272602547314,309.9,310.1,0.1000000000000227,1530.7,144.23980803585874,1379.0,1844.0,217.0,39.470000000000006,9.510234253453278,24.6,51.4,-14.199999999999996,174.6,9.856751775084224,161.0,190.0,5.0,8.0,4983.655034046657,47590.4,5.0,302.0,0.286,83.10376890186114,1.664,0,True,False
4370,H,302.0,309.9,1735,27.2,192,0,0,0,0,0,0,302.05,0.052704627672758,302.0,302.1,0.0,310.02000000000004,0.0918936583648894,309.9,310.1,-0.1000000000000227,1551.1,158.0516441617146,1379.0,1844.0,71.0,38.39,10.277964562867313,24.6,51.4,-1.400000000000002,177.7,9.97830981012048,164.0,192.0,2.0,7.899999999999977,4941.934683606984,47192.0,2.0,302.0,0.272,73.98171780667396,1.735,0,True,False
4371,L,302.0,309.9,1308,57.6,197,1,0,1,0,1,0,302.04,0.0516397779526891,302.0,302.1,0.0,310.0,0.0942809041750104,309.9,310.1,0.0,1527.6,175.85739171903296,1308.0,1844.0,-427.0,40.57,11.858053990619402,24.6,57.6,30.4,181.0,10.392304845417591,166.0,197.0,5.0,7.899999999999977,7889.670126519263,75340.8,5.0,302.0,0.5760000000000001,78.7440983721072,1.308,0,True,False
4372,L,302.0,309.8,1480,40.0,199,0,0,0,0,0,0,302.03000000000003,0.0483045891573434,302.0,302.1,0.0,309.97,0.1059349905615903,309.8,310.1,-0.0999999999999659,1537.7,169.1469118186226,1308.0,1844.0,172.0,39.75,11.551358746437115,24.6,57.6,-17.6,184.3,10.3392456204551,169.0,199.0,2.0,7.800000000000011,6199.409503083859,59200.0,2.0,302.0,0.4,70.32648161515955,1.48,0,True,False
4373,M,301.9,309.6,1439,41.7,201,0,0,0,0,0,0,302.01,0.0567646212224567,301.9,302.1,-0.1000000000000227,309.92,0.1475729574843,309.6,310.1,-0.1999999999999886,1536.9,169.64174669644655,1308.0,1844.0,-41.0,39.260000000000005,11.330313323116908,24.6,57.6,1.7000000000000028,187.5,10.024968827887175,171.0,201.0,2.0,7.700000000000045,6283.8450416368405,60006.3,2.0,301.9,0.417,73.02510022086199,1.439,0,True,False
