UDI,Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Machine_failure,TWF,HDF,PWF,OSF,RNF,Air_temperature_K_rolling_mean,Air_temperature_K_rolling_std,Air_temperature_K_rolling_min,Air_temperature_K_rolling_max,Air_temperature_K_change,Process_temperature_K_rolling_mean,Process_temperature_K_rolling_std,Process_temperature_K_rolling_min,Process_temperature_K_rolling_max,Process_temperature_K_change,Rotational_speed_rpm_rolling_mean,Rotational_speed_rpm_rolling_std,Rotational_speed_rpm_rolling_min,Rotational_speed_rpm_rolling_max,Rotational_speed_rpm_change,Torque_Nm_rolling_mean,Torque_Nm_rolling_std,Torque_Nm_rolling_min,Torque_Nm_rolling_max,Torque_Nm_change,Tool_wear_min_rolling_mean,Tool_wear_min_rolling_std,Tool_wear_min_rolling_min,Tool_wear_min_rolling_max,Tool_wear_min_change,temperature_difference,power_consumption,load_signal,tool_wear_change
5260,L,303.5,312.9,1544,36.9,87,0,0,0,0,0,0,303.49,0.03162277664196502,303.4,303.5,0.0,312.96999999999997,0.06749485588664017,312.9,313.1,0.0,1479.9,176.77257831587886,1307.0,1897.0,-28.0,45.42,10.73186325336323,23.6,59.5,-7.800000000000004,76.3,6.961002482071432,66.0,87.0,3.0,9.399999999999977,5966.261440285448,56973.6,3.0
5261,M,303.5,313.0,1492,46.1,89,0,0,0,0,0,0,303.49,0.03162277664196502,303.4,303.5,0.0,312.97999999999996,0.06324555332691716,312.9,313.1,0.10000000000002274,1495.9,168.9670908129058,1307.0,1897.0,-52.0,44.739999999999995,10.416034647493117,23.6,59.5,9.200000000000003,78.6,6.9793345750841365,68.0,89.0,2.0,9.5,7202.7504208363425,68781.2,2.0
5262,L,303.4,312.8,1513,35.8,92,0,0,0,0,0,0,303.48999999999995,0.03162277664196502,303.4,303.5,-0.10000000000002274,312.97,0.0823272603296137,312.8,313.1,-0.19999999999998863,1516.5,155.39001111897252,1322.0,1897.0,21.0,42.89,10.169393077050136,23.6,59.5,-10.300000000000004,81.0,7.055336829495555,71.0,92.0,3.0,9.400000000000034,5672.187423958419,54165.399999999994,3.0
5263,L,303.4,312.8,1449,43.9,94,0,0,0,0,0,0,303.47999999999996,0.04216370216564654,303.4,303.5,0.0,312.95,0.09718253166077497,312.8,313.1,0.0,1529.2,142.37181368983153,1393.0,1897.0,-64.0,41.33,8.376826500663737,23.6,51.9,8.100000000000001,83.3,7.180993431728642,73.0,94.0,2.0,9.400000000000034,6661.33881489219,63611.1,2.0
5264,L,303.5,312.8,1877,22.3,96,0,0,0,0,0,0,303.47999999999996,0.04216370216564654,303.4,303.5,0.10000000000002274,312.93,0.10593499062031075,312.8,313.1,0.0,1562.2,180.1806500894733,1393.0,1897.0,428.0,39.529999999999994,10.329144312198505,22.3,51.9,-21.599999999999998,85.6,7.198765326227134,75.0,96.0,2.0,9.300000000000011,4383.265262019111,41857.1,2.0
5265,L,303.4,312.8,1376,53.4,98,0,0,0,0,0,0,303.46999999999997,0.04830458918009115,303.4,303.5,-0.10000000000002274,312.9,0.09428090424001487,312.8,313.0,0.0,1510.1,144.3840942301664,1376.0,1877.0,-501.0,42.510000000000005,9.487002805007595,22.3,53.4,31.099999999999998,87.9,7.109461614237529,77.0,98.0,2.0,9.400000000000034,7694.640054584408,73478.4,2.0
5266,M,303.5,312.9,1883,23.3,100,0,0,0,0,0,0,303.46999999999997,0.04830458918009116,303.4,303.5,0.10000000000002274,312.89,0.08755950366503262,312.8,313.0,0.0999999999999659,1558.1,180.1742674930725,1376.0,1883.0,507.0,39.65,10.588699427009722,22.3,53.4,-30.099999999999998,90.2,6.908931417607964,80.0,100.0,2.0,9.399999999999977,4594.464064144441,43873.9,2.0
5267,M,303.4,312.8,1518,38.7,103,0,0,0,0,0,0,303.46,0.05163977797375912,303.4,303.5,-0.10000000000002274,312.87,0.08232726032807454,312.8,313.0,-0.0999999999999659,1570.6,171.5784239219898,1376.0,1883.0,-365.0,38.36,9.72136250167072,22.3,53.4,15.400000000000002,92.5,6.964194138583568,82.0,103.0,3.0,9.400000000000034,6151.929566112606,58746.600000000006,3.0
5268,M,303.5,312.9,1438,42.8,106,0,0,0,0,0,0,303.46,0.05163977797375912,303.4,303.5,0.10000000000002274,312.86,0.06992058998758742,312.8,313.0,0.0999999999999659,1566.2,174.63981981972265,1376.0,1883.0,-80.0,38.79,9.82281358199713,22.3,53.4,4.099999999999994,94.9,7.0781353476665405,84.0,106.0,3.0,9.399999999999977,6445.123936496629,61546.399999999994,3.0
5269,L,303.4,312.9,1389,54.1,109,0,0,0,0,0,0,303.44999999999993,0.05270462769319808,303.4,303.5,-0.10000000000002274,312.86,0.06992058998758742,312.8,313.0,0.0,1547.9,183.33603028318973,1376.0,1883.0,-49.0,39.73,10.847534282038495,22.3,54.1,11.300000000000004,97.4,7.214183560482502,87.0,109.0,3.0,9.5,7869.155526491321,75144.90000000001,3.0
5270,L,303.5,312.9,1504,44.8,111,0,0,0,0,0,0,303.44999999999993,0.05270462769319808,303.4,303.5,0.10000000000002274,312.86,0.06992058998758742,312.8,313.0,0.0,1543.9,183.8661650947921,1376.0,1883.0,115.0,40.519999999999996,10.906043176962852,22.3,54.1,-9.300000000000004,99.8,7.360555534582575,89.0,111.0,2.0,9.399999999999977,7055.93332415858,67379.2,2.0
5271,L,303.5,312.9,1275,64.4,113,0,0,0,0,0,0,303.44999999999993,0.05270462769319808,303.4,303.5,0.0,312.85,0.05270462781460266,312.8,312.9,0.0,1522.2,202.52999777810413,1275.0,1883.0,-229.0,42.35,13.233396305475686,22.3,64.4,19.60000000000001,102.2,7.360555534582905,92.0,113.0,2.0,9.399999999999977,8598.539092875266,82110.0,2.0
5272,L,303.6,313.0,1534,39.7,115,0,0,0,0,0,0,303.47,0.06749485578976235,303.4,303.6,0.10000000000002274,312.87,0.06749485588475455,312.8,313.0,0.10000000000002274,1524.3,202.53287798939093,1275.0,1883.0,259.0,42.74,13.075439232053002,22.3,64.4,-24.700000000000003,104.5,7.412451985972681,94.0,115.0,2.0,9.399999999999977,6377.412142836257,60899.8,2.0
5273,M,303.6,313.0,1396,38.2,117,0,0,0,0,0,0,303.49,0.07378647875453294,303.4,303.6,0.0,312.89,0.07378647884160201,312.8,313.0,0.0,1519.0,205.3955533436209,1275.0,1883.0,-138.0,42.17,13.143316848413022,22.3,64.4,-1.5,106.8,7.3605555345835345,96.0,117.0,2.0,9.399999999999977,5584.411325217121,53327.200000000004,2.0
5274,L,303.6,313.1,1395,44.1,120,0,0,0,0,0,0,303.5,0.08164965810845361,303.4,303.6,0.0,312.91999999999996,0.09189365843144823,312.8,313.1,0.10000000000002274,1470.8,164.5416529501111,1275.0,1883.0,-1.0,44.35000000000001,11.136052562136456,23.3,64.4,5.899999999999999,109.2,7.360555534583859,98.0,120.0,3.0,9.5,6442.306975083909,61519.5,3.0
5275,L,303.6,313.0,1617,30.9,122,0,0,0,0,0,0,303.52,0.07888106379103284,303.4,303.6,0.0,312.93999999999994,0.0843274043631739,312.8,313.1,-0.10000000000002274,1494.9,166.74828001777996,1275.0,1883.0,222.0,42.1,11.37482600599528,23.3,64.4,-13.200000000000003,111.6,7.2141835604844795,100.0,122.0,2.0,9.399999999999977,5232.353980480336,49965.299999999996,2.0
5276,L,303.7,313.1,1423,41.2,124,0,0,0,0,0,0,303.54,0.09660917832140775,303.4,303.7,0.0999999999999659,312.96000000000004,0.09660917838849474,312.8,313.1,0.10000000000002274,1448.9,96.39784460476214,1275.0,1617.0,-194.0,43.89,9.308353476552329,30.9,64.4,10.300000000000004,114.0,6.9121471177704725,103.0,124.0,2.0,9.400000000000034,6139.467915253365,58627.600000000006,2.0
5277,L,303.5,313.0,1606,34.0,126,0,0,0,0,0,0,303.55,0.08498365857525991,303.4,303.7,-0.19999999999998863,312.98,0.07888106387362967,312.9,313.1,-0.10000000000002274,1457.7,106.85613381239605,1275.0,1617.0,183.0,43.42,9.709537121362203,30.9,64.4,-7.200000000000003,116.3,6.667499947917883,106.0,126.0,2.0,9.5,5718.117508553903,54604.0,2.0
5278,L,303.5,312.9,1501,44.0,128,0,0,0,0,0,0,303.55,0.08498365857525991,303.4,303.7,0.0,312.97999999999996,0.07888106387362967,312.9,313.1,-0.10000000000002274,1464.0,107.42128901355004,1275.0,1617.0,-105.0,43.54,9.708438482978467,30.9,64.4,10.0,118.5,6.519202405197566,109.0,128.0,2.0,9.399999999999977,6916.1115071228105,66044.0,2.0
5279,M,303.5,312.9,1618,30.4,130,0,0,0,0,0,0,303.56000000000006,0.06992058989677809,303.5,303.7,0.0,312.97999999999996,0.07888106387362967,312.9,313.1,0.0,1486.9,113.87171144171762,1275.0,1618.0,117.0,41.17,9.736877208724461,30.4,64.4,-13.600000000000001,120.6,6.501281924867166,111.0,130.0,2.0,9.399999999999977,5150.8715390217285,49187.2,2.0
5280,L,303.6,313.0,1522,35.8,133,0,0,0,0,0,0,303.57000000000005,0.06749485579058354,303.5,303.7,0.10000000000002274,312.99,0.07378647884322219,312.9,313.1,0.10000000000002274,1488.7,114.31345794203668,1275.0,1618.0,-96.0,40.269999999999996,9.779917063951928,30.4,64.4,5.399999999999999,122.8,6.613118276068827,113.0,133.0,3.0,9.399999999999977,5705.928129057973,54487.6,3.0
5281,L,303.6,312.9,1480,41.4,135,0,0,0,0,0,0,303.58000000000004,0.06324555322429898,303.5,303.7,0.0,312.99,0.07378647884322219,312.9,313.1,-0.10000000000002274,1509.2,86.80348175300004,1395.0,1618.0,-42.0,37.97,5.021520354102683,30.4,44.1,5.600000000000001,125.0,6.649979114415986,115.0,135.0,2.0,9.299999999999955,6416.388835691792,61272.0,2.0
5282,M,303.7,313.0,1469,39.9,137,0,0,0,0,0,0,303.59000000000003,0.0737864787552794,303.5,303.7,0.0999999999999659,312.99,0.07378647884322219,312.9,313.1,0.10000000000002274,1502.7,87.1729443246082,1395.0,1618.0,-11.0,37.989999999999995,5.029568128135498,30.4,44.1,-1.5,127.2,6.613118276069489,117.0,137.0,2.0,9.300000000000011,6137.949478804129,58613.1,2.0
5283,H,303.8,313.2,1381,52.4,140,0,0,0,0,0,0,303.61,0.09944289261466993,303.5,303.8,0.10000000000002274,313.01,0.09944289268003767,312.9,313.2,0.19999999999998863,1501.2,89.31566989553355,1381.0,1618.0,-88.0,39.410000000000004,6.791407970533263,30.4,52.4,12.5,129.5,6.670832032059831,120.0,140.0,3.0,9.399999999999977,7577.982247381106,72364.4,3.0
5284,L,303.8,313.2,1525,41.9,145,0,0,0,0,0,0,303.63,0.11595018088451707,303.5,303.8,0.0,313.02,0.11352924250868923,312.9,313.2,0.0,1514.2,81.23600734211288,1381.0,1618.0,144.0,39.19,6.656901180980074,30.4,52.4,-10.5,132.0,7.363574011455484,122.0,145.0,5.0,9.399999999999977,6691.33055275846,63897.5,5.0
5285,M,303.8,313.2,1732,29.6,147,0,0,0,0,0,0,303.65,0.12692955177515905,303.5,303.8,0.0,313.04,0.1264911064690197,312.9,313.2,0.0,1525.7,102.70783806506122,1381.0,1732.0,207.0,39.06,6.8467672826102985,29.6,52.4,-12.299999999999997,134.5,7.820912137764494,124.0,147.0,2.0,9.399999999999977,5368.688629670622,51267.200000000004,2.0
5286,L,303.8,313.1,1523,39.8,150,0,0,0,0,0,0,303.65999999999997,0.13498971155227046,303.5,303.8,0.0,313.04,0.1264911064690197,312.9,313.2,-0.0999999999999659,1535.7,96.2635848998807,1381.0,1732.0,-209.0,38.92,6.812374361736521,29.6,52.4,10.199999999999996,137.1,8.25227241430931,126.0,150.0,3.0,9.300000000000011,6347.629844480225,60615.399999999994,3.0
5287,L,303.8,313.1,1422,42.4,152,0,0,0,0,0,0,303.69,0.12866839378157954,303.5,303.8,0.0,313.04999999999995,0.12692955182656449,312.9,313.2,0.0,1517.3,98.88270267790922,1381.0,1732.0,-101.0,39.760000000000005,6.654355298933538,29.6,52.4,2.6000000000000014,139.7,8.459708426810122,128.0,152.0,2.0,9.300000000000011,6313.847251478622,60292.799999999996,2.0
5288,H,303.8,313.2,1506,46.9,154,0,0,0,0,0,0,303.71999999999997,0.11352924245188856,303.5,303.8,0.0,313.08000000000004,0.12292725949504994,312.9,313.2,0.0999999999999659,1517.8,98.80373362265557,1381.0,1732.0,84.0,40.05,6.917650532434349,29.6,52.4,4.5,142.3,8.459708426810428,130.0,154.0,2.0,9.399999999999977,7396.502911758737,70631.4,2.0
5289,L,303.8,313.2,1531,39.4,159,0,0,0,0,0,0,303.75,0.08498365857663111,303.6,303.8,0.0,313.11,0.11005049353381299,312.9,313.2,0.0,1509.1,92.63842495302232,1381.0,1732.0,25.0,40.949999999999996,6.054245525983316,29.6,52.4,-7.5,145.2,8.74070935336409,133.0,159.0,5.0,9.399999999999977,6316.842236475045,60321.4,5.0
5290,M,303.9,313.3,1507,34.3,161,0,0,0,0,0,0,303.78000000000003,0.07888106379295433,303.6,303.9,0.0999999999999659,313.14,0.11737877914588693,312.9,313.3,0.10000000000002274,1507.6,92.5277135661352,1381.0,1732.0,-24.0,40.8,6.212532137184943,29.6,52.4,-5.100000000000001,148.0,8.881941729649036,135.0,161.0,2.0,9.400000000000034,5412.974614110726,51690.1,2.0
5291,L,303.9,313.3,1526,40.7,164,0,0,0,0,0,0,303.81000000000006,0.05676462124553368,303.7,303.9,0.0,313.17999999999995,0.09189365843488775,313.0,313.3,0.0,1512.2,92.14577822365706,1381.0,1732.0,19.0,40.73,6.208963055311443,29.6,52.4,6.400000000000006,150.9,8.900062421753502,137.0,164.0,3.0,9.400000000000034,6503.955494922853,62108.200000000004,3.0
5292,L,303.8,313.3,1406,52.1,166,0,0,0,0,0,0,303.82,0.04216370217044634,303.8,303.9,-0.0999999999999659,313.21,0.07378647884692348,313.1,313.3,0.0,1505.9,97.42968974826638,1381.0,1732.0,-120.0,41.95,7.154369294354316,29.6,52.4,11.399999999999999,153.8,8.586811592980059,140.0,166.0,2.0,9.5,7670.99433387839,73252.6,2.0
5293,M,303.9,313.3,1567,35.0,168,0,0,0,0,0,0,303.83000000000004,0.048304589184543716,303.8,303.9,0.0999999999999659,313.22,0.0788810638774142,313.1,313.3,0.0,1524.5,88.25877356450158,1406.0,1732.0,161.0,40.21,6.407365553278013,29.6,52.1,-17.1,156.6,8.140434058861702,145.0,168.0,2.0,9.400000000000034,5743.3549695377405,54845.0,2.0
5294,M,303.9,313.4,1464,49.1,171,0,0,0,0,0,0,303.84000000000003,0.051639777978171375,303.8,303.9,0.0,313.23999999999995,0.0966091783921052,313.1,313.4,0.0999999999999659,1518.4,90.30466949904768,1406.0,1732.0,-103.0,40.93,6.995879739770652,29.6,52.1,14.100000000000001,159.2,8.175845182270672,147.0,171.0,3.0,9.5,7527.507325413431,71882.40000000001,3.0
5295,L,303.9,313.4,1442,48.5,174,0,0,0,0,0,0,303.85,0.052704627697770116,303.8,303.9,0.0,313.26,0.10749677005321982,313.1,313.4,0.0,1489.4,52.911246441556514,1406.0,1567.0,-22.0,42.82000000000001,6.0891159730565985,34.3,52.1,-0.6000000000000014,161.9,8.157477823718791,150.0,174.0,3.0,9.5,7323.785513803645,69937.0,3.0
5296,L,303.8,313.2,1336,47.8,176,0,0,0,0,0,0,303.85,0.052704627697770116,303.8,303.9,-0.0999999999999659,313.27,0.0948683298912155,313.1,313.4,-0.19999999999998863,1470.7,70.00166664682068,1336.0,1567.0,-106.0,43.62,6.173203742340269,34.3,52.1,-0.7000000000000028,164.5,8.086339647140312,152.0,176.0,2.0,9.399999999999977,6687.487337745569,63860.799999999996,2.0
5297,H,303.8,313.2,1379,50.2,178,0,0,0,0,0,0,303.85,0.052704627697770116,303.8,303.9,0.0,313.28000000000003,0.07888106387847484,313.2,313.4,0.0,1466.4,74.50160326387746,1336.0,1567.0,43.0,44.4,6.486738608713708,34.3,52.1,2.4000000000000057,167.1,7.79529772790597,154.0,178.0,2.0,9.399999999999977,7249.308823962544,69225.8,2.0
5298,L,303.7,313.1,1406,48.6,183,0,0,0,0,0,0,303.84000000000003,0.06992058989923929,303.7,303.9,-0.10000000000002274,313.27,0.0948683298912155,313.1,313.4,-0.0999999999999659,1456.4,75.30264861801524,1336.0,1567.0,27.0,44.57,6.581126212299948,34.3,52.1,-1.6000000000000014,170.0,7.774602526462641,159.0,183.0,5.0,9.400000000000034,7155.668418934543,68331.6,5.0
5299,M,303.7,313.1,2130,18.1,185,0,0,0,0,0,0,303.83,0.08232726025279515,303.7,303.9,0.0,313.26,0.10749677005321982,313.1,313.4,0.0,1516.3,226.8935384222669,1336.0,2130.0,724.0,42.440000000000005,10.637271997817642,18.1,52.1,-30.5,172.6,8.030497424750767,161.0,185.0,2.0,9.400000000000034,4037.260719128243,38553.0,2.0
5300,L,303.7,313.1,1355,49.1,188,0,0,0,0,0,0,303.81,0.08755950359378711,303.7,303.9,0.0,313.24,0.11737877914700232,313.1,313.4,0.0,1501.1,232.6052688808019,1336.0,2130.0,-775.0,43.92,10.405959830789246,18.1,52.1,31.0,175.3,8.233400809442827,164.0,188.0,3.0,9.400000000000034,6967.057667988525,66530.5,3.0
5301,M,303.8,313.2,1710,26.5,190,0,0,0,0,0,0,303.79999999999995,0.08164965811058898,303.7,303.9,0.10000000000002274,313.23,0.11595018094284847,313.1,313.4,0.0999999999999659,1519.5,241.88622210544227,1336.0,2130.0,355.0,42.5,11.773227632594581,18.1,52.1,-22.6,177.9,8.37257427557676,166.0,190.0,2.0,9.399999999999977,4745.375703247382,45315.0,2.0
5302,L,303.8,313.1,1309,55.8,193,0,0,0,0,0,0,303.8,0.08164965811058898,303.7,303.9,0.0,313.21,0.11972190004134883,313.1,313.4,-0.0999999999999659,1509.8,248.78987117645883,1309.0,2130.0,-401.0,42.87,12.160231174703132,18.1,55.8,29.299999999999997,180.6,8.461678320525698,168.0,193.0,3.0,9.300000000000011,7648.961297401212,73042.2,3.0
5303,L,303.9,313.1,1491,37.2,195,0,0,0,0,0,0,303.8,0.08164965811058898,303.7,303.9,0.0999999999999659,313.18999999999994,0.11972190004110642,313.1,313.4,0.0,1502.2,248.00797478217223,1309.0,2130.0,182.0,43.089999999999996,12.021134167235065,18.1,55.8,-18.599999999999994,183.3,8.300602387782428,171.0,195.0,2.0,9.200000000000045,5808.302161662953,55465.200000000004,2.0
5304,L,303.9,313.2,1481,44.1,197,0,0,0,0,0,0,303.8,0.08164965811058898,303.7,303.9,0.0,313.17,0.09486832988970573,313.1,313.4,0.0999999999999659,1503.9,247.775189323797,1309.0,2130.0,-10.0,42.589999999999996,11.846091713678762,18.1,55.8,6.899999999999999,185.9,8.08908729915787,174.0,197.0,2.0,9.300000000000011,6839.467118350731,65312.1,2.0
5305,L,303.9,313.1,1425,49.3,199,0,0,0,0,0,0,303.8,0.08164965811058898,303.7,303.9,0.0,313.14,0.05163977810413407,313.1,313.2,-0.0999999999999659,1502.2,248.30483057904434,1309.0,2130.0,-56.0,42.67,11.893046521205372,18.1,55.8,5.199999999999996,188.4,7.862710869813939,176.0,199.0,2.0,9.200000000000045,7356.824596543897,70252.5,2.0
5306,H,303.9,313.2,1680,29.1,201,0,0,0,0,0,0,303.81,0.08755950359378711,303.7,303.9,0.0,313.14,0.05163977810413407,313.1,313.2,0.0999999999999659,1536.6,246.54375316000406,1309.0,2130.0,255.0,40.8,12.453736610172697,18.1,55.8,-20.199999999999996,190.9,7.445356494715726,178.0,201.0,2.0,9.300000000000011,5119.539388289927,48888.0,2.0
5307,H,304.0,313.2,1612,31.7,206,0,0,0,0,0,0,303.83,0.10593499056108421,303.7,304.0,0.10000000000002274,313.14,0.05163977810413407,313.1,313.2,0.0,1559.9,240.94095634499973,1309.0,2130.0,-68.0,38.95,12.275019800843978,18.1,55.8,2.599999999999998,193.7,7.318925239865734,183.0,206.0,5.0,9.199999999999989,5351.221374516662,51100.4,5.0
5308,L,304.0,313.3,1530,34.8,211,0,0,0,0,0,0,303.86,0.10749676999126634,303.7,304.0,0.0,313.16,0.06992058999267538,313.1,313.3,0.10000000000002274,1572.3,235.2644138930556,1309.0,2130.0,-82.0,37.57000000000001,11.837515692820803,18.1,55.8,3.099999999999998,196.5,8.08633964714385,185.0,211.0,5.0,9.300000000000011,5575.698641591164,53243.99999999999,5.0
5309,L,304.0,313.2,1481,42.6,213,0,0,0,0,0,0,303.89,0.09944289261647453,303.7,304.0,0.0,313.17,0.06749485589005304,313.1,313.3,-0.10000000000002274,1507.4,130.52475286745462,1309.0,1710.0,-49.0,40.019999999999996,9.703012132551665,26.5,55.8,7.800000000000004,199.3,8.499019551302352,188.0,213.0,2.0,9.199999999999989,6606.832182352407,63090.6,2.0
5310,M,303.9,313.2,1422,48.0,215,1,1,0,0,0,0,303.90999999999997,0.07378647875806889,303.8,304.0,-0.10000000000002274,313.17999999999995,0.06324555333059127,313.1,313.3,0.0,1514.1,123.35535839372113,1309.0,1710.0,-59.0,39.910000000000004,9.594263332267323,26.5,55.8,5.399999999999999,202.0,8.793937305520442,190.0,215.0,2.0,9.300000000000011,7147.751605447496,68256.0,2.0
5311,L,303.8,313.0,1427,43.0,0,0,0,0,0,0,0,303.90999999999997,0.07378647875806889,303.8,304.0,-0.0999999999999659,313.15999999999997,0.08432740436623366,313.0,313.3,-0.19999999999998863,1485.8,104.42945518918617,1309.0,1680.0,5.0,41.56,8.372866229009565,29.1,55.8,-5.0,183.0,64.76109943476918,0.0,215.0,-215.0,9.199999999999989,6425.708893897444,61361.0,-215.0
5312,H,303.7,312.9,1460,49.8,2,0,0,0,0,0,0,303.9,0.09428090417442392,303.7,304.0,-0.10000000000002274,313.14,0.11737877914580025,312.9,313.3,-0.10000000000002274,1500.9,85.16448138096023,1422.0,1680.0,33.0,40.96,7.397176638571122,29.1,49.8,6.799999999999997,163.9,86.12581236514164,0.0,215.0,2.0,9.199999999999989,7613.963955240222,72708.0,2.0
5313,L,303.6,312.9,1873,23.5,7,0,0,0,0,0,0,303.87,0.13374935099620944,303.6,304.0,-0.0999999999999659,313.12,0.13984117981295843,312.9,313.3,0.0,1539.1,144.93097974169518,1422.0,1873.0,413.0,39.589999999999996,9.215982494196366,23.5,49.8,-26.299999999999997,145.1,98.24849447531837,0.0,215.0,5.0,9.299999999999955,4609.292381469385,44015.5,5.0
5314,M,303.7,312.9,1566,32.6,9,0,0,0,0,0,0,303.85,0.14337208779448637,303.6,304.0,0.0999999999999659,313.09,0.15238839272746646,312.9,313.3,0.0,1547.6,143.63162759101198,1422.0,1873.0,-307.0,38.44,9.307726778208448,23.5,49.8,9.100000000000001,126.3,104.97094836191569,0.0,215.0,2.0,9.199999999999989,5346.111050466822,51051.600000000006,2.0
5315,L,303.6,312.8,1701,30.8,12,0,0,0,0,0,0,303.82000000000005,0.16193277069568365,303.6,304.0,-0.0999999999999659,313.06,0.17763883463732158,312.8,313.3,-0.0999999999999659,1575.2,143.97283694425246,1422.0,1873.0,135.0,36.589999999999996,8.729954817243469,23.5,49.8,-1.8000000000000007,107.6,107.21339054013286,0.0,215.0,3.0,9.199999999999989,5486.351746523071,52390.8,3.0
5316,L,303.6,312.8,1710,27.2,14,0,0,0,0,0,0,303.79,0.17288403307365852,303.6,304.0,0.0,313.02,0.18737959100912324,312.8,313.3,0.0,1578.2,146.6862108190233,1422.0,1873.0,9.0,36.4,8.929476779495925,23.5,49.8,-3.6000000000000014,88.9,105.40551324395764,0.0,215.0,2.0,9.199999999999989,4870.725250125615,46512.0,2.0
5317,M,303.6,312.8,1689,33.1,16,0,0,0,0,0,0,303.75,0.16499158228559468,303.6,304.0,0.0,312.97999999999996,0.18737959100881987,312.8,313.3,0.0,1585.9,150.62569501913825,1422.0,1873.0,-21.0,36.54,8.858291784161022,23.5,49.8,5.900000000000002,69.9,98.87416244904368,0.0,215.0,2.0,9.199999999999989,5854.452157744187,55905.9,2.0
5318,L,303.6,312.7,1637,32.9,19,0,0,0,0,0,0,303.71,0.14491376747169557,303.6,304.0,0.0,312.92,0.16865480858782286,312.7,313.2,-0.10000000000002274,1596.6,150.01274019969304,1422.0,1873.0,-52.0,36.35,8.91992152431855,23.5,49.8,-0.20000000000000284,50.7,86.2683796841762,0.0,215.0,3.0,9.099999999999966,5639.923267406051,53857.299999999996,3.0
5319,L,303.5,312.6,1496,39.0,21,0,0,0,0,0,0,303.65999999999997,0.11737877908959854,303.5,303.9,-0.10000000000002274,312.86,0.16465452051579957,312.6,313.2,-0.0999999999999659,1598.1,148.79848416192706,1422.0,1873.0,-141.0,35.989999999999995,8.709822041810124,23.5,49.8,6.100000000000001,31.5,64.8369750476775,0.0,215.0,2.0,9.100000000000023,6109.769392701431,58344.0,2.0
5320,M,303.5,312.7,1402,47.0,23,0,0,0,0,0,0,303.62,0.09189365836221162,303.5,303.8,0.0,312.81,0.11972190003657146,312.6,313.0,0.0999999999999659,1596.1,151.53763742237086,1402.0,1873.0,-94.0,35.89,8.561081188209386,23.5,49.8,8.0,12.3,7.803845206037229,0.0,23.0,2.0,9.199999999999989,6900.403543854862,65894.0,2.0
5321,L,303.4,312.7,1363,45.5,26,0,0,0,0,0,0,303.58000000000004,0.09189365836200337,303.4,303.7,-0.10000000000002274,312.78000000000003,0.10327955597121967,312.6,312.9,0.0,1589.7,160.55601307123865,1363.0,1873.0,-39.0,36.14,8.824234307355656,23.5,49.8,-1.5,14.9,7.578478299310993,2.0,26.0,3.0,9.300000000000011,6494.3526933783805,62016.5,3.0
5322,M,303.4,312.7,1576,49.9,28,0,0,0,0,0,0,303.55,0.09718253159455494,303.4,303.7,0.0,312.76,0.0966091783849752,312.6,312.9,0.0,1601.3,154.2091292873217,1363.0,1873.0,213.0,36.15,8.841474236046166,23.5,49.9,4.399999999999999,17.5,7.1063352017617625,7.0,28.0,2.0,9.300000000000011,8235.41287002233,78642.4,2.0
5323,M,303.4,312.7,1357,55.3,31,0,0,0,0,0,0,303.53000000000003,0.10593499055972104,303.4,303.7,0.0,312.73999999999995,0.08432740435906909,312.6,312.9,0.0,1549.7,138.7484134043374,1357.0,1710.0,-219.0,39.33,9.481684097950845,27.2,55.3,5.399999999999999,19.9,7.218032973033728,9.0,31.0,3.0,9.300000000000011,7858.390335665021,75042.09999999999,3.0
5324,M,303.4,312.7,1399,48.4,34,0,0,0,0,0,0,303.5,0.09428090417222476,303.4,303.6,0.0,312.72,0.06324555332011066,312.6,312.8,0.0,1533.0,146.40734650662145,1357.0,1710.0,42.0,40.910000000000004,9.551782846964002,27.2,55.3,-6.899999999999999,22.4,7.351492667768259,12.0,34.0,3.0,9.300000000000011,7090.742170760354,67711.59999999999,3.0
